candidate,status,converged,eligible,rows,weight,actual,expected,ae_ratio,mean_loss,error,loss_difference_lower,loss_difference_upper
frequency_severity,scored,true,true,169504,89725.25415001123,19291839.89,13510807.488532562,1.4278820793186602,87.61733819189004,,0.0,0.0
tweedie,scored,true,true,169504,89725.25415001123,19291839.89,13597670.94976523,1.418760606965054,87.79046365948496,,0.021497274870472663,0.38351269102820557
glum_tweedie,scored,true,true,169504,89725.25415001123,19291839.89,13597670.941689245,1.4187606078076902,87.79046371267488,,0.021497296528851205,0.3835127770135564
booster_frequency_glm_severity,scored,,false,169504,89725.25415001123,19291839.89,13475956.401981138,1.4315748221895297,85.04086159458087,,-6.4334078263831325,-0.7796611587089504
