dataset,alpha,group,point,lower,upper,true_mean,penalized_mean,covers_true_mean,covers_penalized_mean
19,0.3,0,0.4179511787699292,0.3004231848202314,0.5215079410162669,0.2,0.4181818181818182,false,true
19,0.3,1,0.7246188313825481,0.6251731697337775,0.8524209091404585,1.0,0.7818181818181817,false,true
20,0.0,0,0.08851204388449868,-0.05284367725309964,0.2301180667091693,0.2,0.2,true,true
20,0.0,1,0.9582420876485347,0.7895173244082474,1.1643304909447527,1.0,1.0,true,true
20,0.01,0,0.1043890150296598,-0.03327007662050764,0.24226055805456012,0.2,0.2153846153846154,true,true
20,0.01,1,0.9405761620081442,0.7768256697653475,1.1417687891824746,1.0,0.9846153846153847,true,true
20,0.3,0,0.3133512290795869,0.18830279875697695,0.4273012863885016,0.2,0.4181818181818182,true,true
20,0.3,1,0.7080689097554083,0.5772642999233689,0.8599403064164024,1.0,0.7818181818181817,false,true
21,0.0,0,0.20504244307072195,0.046562050916424,0.3489326372444878,0.2,0.2,true,true
21,0.0,1,1.2570557657938335,1.0904907659710374,1.4428639790500943,1.0,1.0,false,false
21,0.01,0,0.2246200172048204,0.06888397277639446,0.3665362313723959,0.2,0.2153846153846154,true,true
21,0.01,1,1.2361280141332456,1.0744233563128078,1.418732278242168,1.0,0.9846153846153847,false,false
21,0.3,0,0.48253155598707564,0.35198369872108964,0.6083060025462471,0.2,0.4181818181818182,false,true
21,0.3,1,0.9604294726763518,0.8256410416974732,1.097523431025588,1.0,0.7818181818181817,true,false
22,0.0,0,0.30508231520563284,0.1390045390422545,0.46514054591780074,0.2,0.2,true,true
22,0.0,1,0.9202669747582266,0.7754159711271544,1.0566360933676493,1.0,1.0,true,true
22,0.01,0,0.3163843673210909,0.15379142447146207,0.4752174883672888,0.2,0.2153846153846154,true,true
22,0.01,1,0.9078584280300663,0.7679322597586217,1.0418769716302898,1.0,0.9846153846153847,true,true
22,0.3,0,0.4651888159526729,0.33349959292697423,0.6027061203122008,0.2,0.4181818181818182,false,true
22,0.3,1,0.7444857117002874,0.6202183732498698,0.8602057853890656,1.0,0.7818181818181817,false,true
