candidate,status,converged,training_status,declared_training_status,eligible,rows,weight,actual,expected,ae_ratio,mean_loss,error,gini,normalized_gini,discrimination_status,loss_difference_lower,loss_difference_upper
glm,scored,true,converged,,true,1000,629.2125877602429,3365.0,3348.618275977972,1.0048920846366831,0.6910549587413634,,0.3781177660712559,0.8088844478967989,available,0.0,0.0
booster,scored,,completed,completed,true,1000,629.2125877602429,3365.0,3397.9702022050724,0.9902970890728598,0.9530354079462009,,0.3756710966352424,0.8036504360795313,available,0.22954701090082735,0.3038957935032273
booster_structure_glm,scored,true,converged,,true,1000,629.2125877602429,3365.0,3351.8077917759865,1.0039358486654222,0.6949170844394785,,0.3752776452905061,0.8028087494350025,available,-0.0008188615454287884,0.01467469149497964
